,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
5335,12900,2014.0,8,1246,6,8,2,0.0,0,2,3,7,10
8484,25999,2017.0,11,820,6,3,2,61670.0,0,0,0,0,5
4609,29990,1953.0,37,335,6,8,2,88741.94803113553,0,0,3,13,12
1053,35986,2010.0,5,678,6,8,2,33717.0,0,0,3,7,8
1275,5395,2005.0,12,1823,3,8,2,88741.94803113553,0,0,2,13,12
6946,19995,2011.0,11,949,6,8,4,83455.0,0,0,0,8,10
2051,6280,2008.0,11,902,6,8,2,88741.94803113553,0,0,3,13,12
363,5950,2010.0,26,402,6,3,2,122584.0,6,0,1,9,5
2571,18000,2013.0,5,526,3,5,2,88741.94803113553,0,0,2,3,9
141,26990,2016.0,37,301,2,6,2,115129.0,0,0,2,10,10
4660,6700,2011.0,37,333,0,5,2,150000.0,0,0,3,0,0
4380,27995,2018.0,11,912,6,5,2,1.0,0,0,0,0,9
5375,32500,1966.0,37,316,0,6,2,85000.0,0,0,2,2,11
1993,26988,2016.0,17,2244,2,5,2,83963.0,0,0,0,0,10
2092,11000,2014.0,34,538,0,3,2,70000.0,0,0,1,13,12
6314,42000,2012.0,29,87,6,5,0,88789.0,0,0,0,10,12
3100,15987,2015.0,34,432,6,5,2,97466.0,0,2,1,9,1
6300,25890,2019.0,32,1575,6,8,2,20786.0,0,0,0,12,1
8171,20995,2015.0,17,590,0,6,2,68520.0,0,0,0,0,9
8371,28499,2017.0,13,687,6,3,2,37135.0,0,0,0,0,9
886,21990,2008.0,11,1005,2,6,2,68845.0,0,0,2,10,10
2884,34900,2017.0,11,1075,6,8,2,75000.0,0,0,3,13,12
9751,59995,2015.0,12,1849,6,6,0,35755.0,0,0,0,8,10
6465,12194,2014.0,17,1610,6,3,2,62258.0,0,1,1,0,5
9887,24000,2002.0,29,158,6,8,0,88741.94803113553,0,0,3,13,12
7412,16999,2017.0,18,1537,6,3,3,83514.0,0,0,1,12,2
5888,17995,2011.0,11,949,6,8,4,55546.0,0,0,3,7,8
5688,31500,2019.0,17,1255,3,5,2,23.0,0,0,0,0,12
1982,4250,2012.0,26,1808,6,3,2,105156.0,0,0,1,13,0
430,8990,2013.0,18,1153,0,3,2,93774.0,0,0,1,4,12
6596,29999,2015.0,29,21,6,6,2,65211.0,0,0,0,8,0
2431,7500,1990.0,37,1164,6,8,0,88741.94803113553,0,1,3,13,12
9183,31950,2020.0,17,1255,6,5,2,12197.0,0,0,0,0,12
1665,6100,2010.0,13,1550,6,8,2,88741.94803113553,4,0,3,13,12
1999,33888,2015.0,17,2247,0,5,2,53461.0,0,0,0,0,5
2918,17900,2015.0,5,1893,6,8,2,183000.0,0,0,3,13,12
1360,5480,2012.0,10,192,6,3,2,116038.0,6,1,1,3,8
4069,3500,2006.0,34,1692,2,3,2,303000.0,0,0,1,0,8
9576,2995,1999.0,11,912,6,8,2,191102.0,0,3,3,0,1
1691,32990,2011.0,11,2016,2,6,0,102290.0,0,0,2,13,10
2514,33990,2012.0,5,680,2,6,2,49245.0,0,0,2,7,10
5248,9950,2005.0,5,1877,2,6,2,190065.0,0,0,0,8,0
9490,56424,2020.0,5,2060,2,6,4,5184.0,0,0,3,0,10
7109,9995,2013.0,34,662,3,3,2,88252.0,0,0,1,9,1
1923,33900,2017.0,34,2026,6,5,2,66700.0,0,0,0,8,1
4002,17500,2011.0,5,1860,6,6,2,141274.0,0,0,0,13,5
7203,0,2017.0,11,1010,6,6,0,94491.0,0,0,0,10,12
6385,27995,2017.0,32,2255,6,8,2,33103.0,0,1,3,9,0
8579,19999,2012.0,32,1324,6,3,2,73594.0,0,1,3,9,0
7636,52988,2020.0,11,919,6,8,2,2591.0,0,0,0,0,2
7175,19995,2019.0,5,2159,0,3,2,3091.0,0,0,0,0,8
1364,8750,1997.0,17,2231,0,5,2,161000.0,0,1,0,0,10
7020,24995,2006.0,11,1023,6,8,0,112939.0,0,3,0,7,10
2550,3500,2008.0,13,600,6,8,2,88741.94803113553,0,0,3,13,12
6205,20999,2017.0,12,2082,6,8,2,24051.0,0,0,3,13,12
215,3550,2009.0,18,1721,6,3,2,167205.0,0,0,2,9,6
6632,2900,2004.0,5,2126,2,5,2,171000.0,4,0,0,0,8
1062,8784,2016.0,17,1610,6,8,2,88741.94803113553,0,0,3,13,12
9620,11500,2008.0,4,870,2,6,2,160000.0,0,0,1,0,1
2151,16590,2019.0,5,2160,2,8,2,2619.0,0,2,1,4,10
5991,27950,2013.0,17,2247,6,8,2,88741.94803113553,0,0,3,13,12
7413,27499,2020.0,5,854,6,3,2,18311.0,0,2,0,0,5
9626,15995,2017.0,11,876,2,8,2,42666.0,0,0,3,0,0
9455,36995,2016.0,11,958,6,5,2,48487.0,0,0,0,8,8
172,18900,2016.0,13,691,0,3,2,64052.0,0,0,1,0,0
6923,0,2007.0,5,1859,6,6,2,155508.0,0,0,0,8,3
5363,36590,2019.0,34,2185,2,6,2,13045.0,0,2,3,8,8
1801,16900,2019.0,26,1543,6,8,2,29000.0,4,0,3,13,12
7023,5500,2003.0,13,381,0,3,2,135095.0,0,1,1,9,9
87,33590,2018.0,17,2245,2,5,2,6072.0,0,2,0,0,0
4611,18500,2018.0,34,505,6,3,2,20899.0,0,0,1,12,9
4201,3699,2003.0,32,1404,0,5,2,183500.0,0,0,1,4,12
8207,16999,2004.0,11,1082,6,6,0,93529.0,0,0,0,8,9
9746,28995,2014.0,34,2037,6,5,2,83209.0,0,0,0,8,1
4024,11432,2014.0,26,1542,0,8,2,66884.0,4,0,3,13,10
3601,27995,2015.0,11,1511,6,8,2,88741.94803113553,0,1,3,13,12
4406,2300,2003.0,14,1781,6,8,2,88741.94803113553,0,0,3,13,12
2180,2100,2009.0,18,1722,2,3,2,90000.0,0,0,3,13,1
997,0,2015.0,11,988,6,8,5,58929.0,6,0,0,8,10
5559,13900,2013.0,13,386,0,5,2,91000.0,5,0,1,9,5
2212,38858,2018.0,11,1058,6,8,2,88741.94803113553,0,0,3,13,12
142,30990,2012.0,29,206,2,5,0,109523.0,0,0,0,10,10
4366,10880,2016.0,5,707,0,3,2,60165.0,0,0,1,0,9
9201,14222,2017.0,5,704,6,3,2,36868.0,0,2,1,9,0
9091,25534,2017.0,13,687,6,3,2,16509.0,0,0,0,0,0
7106,21995,2019.0,8,1252,3,5,2,16459.0,0,0,1,5,5
1343,1999,2007.0,11,1134,6,3,2,210196.0,0,0,1,9,12
964,14937,2012.0,37,261,6,8,2,88741.94803113553,0,0,3,13,12
7347,16995,2013.0,13,1550,6,8,2,108260.0,0,0,1,5,0
4207,4399,2003.0,19,1427,2,5,2,203500.0,0,0,1,9,0
3149,31995,2017.0,11,2008,0,6,0,142881.0,0,0,0,10,10
9478,66995,2020.0,29,99,6,5,0,31839.0,0,0,0,8,10
3213,12700,2008.0,12,2303,6,8,2,185996.0,0,0,3,0,12
1895,3200,2005.0,11,2067,6,5,5,0.0,0,0,1,9,12
8360,28999,2017.0,2,2267,6,3,2,43573.0,0,2,0,0,5
1301,14900,2000.0,27,1119,0,6,2,88741.94803113553,0,0,2,2,10
7717,13995,2018.0,14,830,0,3,2,55421.0,0,0,1,9,5
2072,4650,2010.0,11,889,0,3,2,211896.0,0,0,3,13,12
7746,39995,2015.0,29,87,6,8,2,115148.0,0,0,0,8,2
8143,7500,2009.0,13,611,3,3,2,60059.0,0,0,1,9,5
8724,15999,2009.0,29,5,6,6,2,128690.0,0,0,0,10,9
8871,35999,2017.0,5,2057,6,6,2,75620.0,0,0,0,0,12
3477,4000,2011.0,13,687,2,3,2,179123.0,0,0,0,0,5
9610,17989,2012.0,29,31,6,6,4,96440.0,0,0,0,8,8
6713,29800,2016.0,29,5,0,6,2,33000.0,4,0,0,8,8
2304,13000,2008.0,34,2193,1,6,2,135000.0,0,0,2,10,8
2971,14990,2014.0,35,569,2,8,2,46513.0,0,0,1,9,12
7071,45988,2019.0,11,905,6,8,2,38390.0,0,0,0,0,0
3559,29900,2017.0,11,1075,6,8,2,155000.0,0,0,3,13,12
12,24990,2016.0,29,25,2,5,4,57926.0,0,2,3,8,12
7105,25900,2019.0,32,1575,6,3,2,7730.0,0,0,3,0,10
5782,8950,2009.0,21,209,0,3,2,65739.0,0,0,1,9,1
4592,26995,2011.0,11,949,2,6,2,106300.0,0,0,2,10,0
5221,10500,2007.0,5,430,1,8,2,88741.94803113553,0,0,3,13,12
6420,26762,2019.0,17,1710,6,3,2,5963.0,0,0,0,0,12
337,4500,2011.0,37,311,2,3,2,178.0,0,0,3,13,12
6246,24995,2013.0,5,1858,6,8,4,117794.0,0,0,0,8,0
839,4940,2004.0,4,1990,6,5,2,160233.0,6,0,2,0,10
5517,4500,2008.0,11,1507,6,8,2,88741.94803113553,0,0,3,13,12
1363,27990,2019.0,11,1687,2,8,2,14751.0,0,2,3,8,8
7868,25000,2021.0,37,248,6,8,4,88741.94803113553,0,2,3,13,12
3910,6995,2012.0,26,404,0,3,2,125669.0,0,0,1,9,9
8352,18995,2003.0,11,1023,6,8,2,82381.0,0,3,0,7,10
7209,10999,2012.0,26,1503,6,5,2,98884.0,0,0,3,0,0
1591,14990,2017.0,5,946,3,6,2,88741.94803113553,0,0,2,11,10
920,14888,2013.0,2,3,2,5,2,133216.0,0,0,2,0,5
3191,15900,2014.0,11,1130,6,5,2,122769.0,0,0,1,13,0
996,15000,1964.0,27,1283,1,6,2,88741.94803113553,0,1,2,2,11
7578,21999,2008.0,12,1824,6,6,2,143209.0,0,0,0,10,5
149,29990,2015.0,37,302,2,6,2,78744.0,0,0,2,10,10
2309,39608,2020.0,11,971,6,8,2,88741.94803113553,0,0,3,13,12
9433,32990,2017.0,12,1831,2,6,2,19293.0,0,0,0,8,1
224,3980,2002.0,11,915,6,8,2,88741.94803113553,0,0,3,13,12
7982,20499,2018.0,11,1178,0,3,2,23279.0,0,0,0,9,10
9567,19590,2011.0,1,2168,2,8,2,57314.0,0,0,3,3,0
9882,24990,2015.0,1,2167,2,8,2,20302.0,0,0,3,3,12
7914,29480,2015.0,8,577,6,6,2,19643.0,0,0,2,3,12
9278,21688,2019.0,26,1726,6,8,2,40093.0,0,0,0,13,12
7889,2700,2008.0,37,75,0,3,2,88741.94803113553,4,0,1,13,12
9548,6900,2009.0,35,1282,6,8,2,112509.0,0,0,3,13,12
758,23995,2015.0,11,1001,0,8,0,207450.0,0,0,0,8,10
42,0,2014.0,29,2321,6,8,0,0.0,0,0,3,7,10
2574,25990,2014.0,11,1516,2,8,4,13721.0,0,2,2,3,10
4616,6800,2006.0,2,2317,2,5,2,185000.0,0,0,2,2,10
378,8480,2012.0,26,1452,6,5,2,149034.0,6,0,1,9,12
5035,5999,2011.0,26,409,0,3,2,166000.0,0,0,3,9,5
6024,18995,2018.0,18,1969,6,8,2,12905.0,0,0,1,12,8
1819,11995,2015.0,34,1630,6,8,2,132025.0,0,0,1,13,10
3063,24000,2017.0,11,916,6,8,2,88741.94803113553,1,0,3,13,0
9565,17590,2011.0,22,786,2,5,2,66858.0,0,0,2,9,9
983,15990,2017.0,17,1714,2,8,2,23112.0,0,2,0,7,8
5262,10950,2012.0,5,2154,2,5,2,152309.0,0,0,1,0,10
4144,5500,2006.0,29,5,6,5,2,109019.0,0,0,2,13,5
4596,11995,1998.0,29,157,2,5,2,383645.0,0,0,0,10,0
153,24990,2006.0,5,574,2,6,2,104422.0,0,0,2,10,10
8555,42999,2019.0,34,2026,6,5,2,14106.0,0,0,0,10,5
5100,24878,2006.0,5,678,0,8,2,45382.0,0,1,2,2,12
5894,27980,2019.0,11,1130,6,5,2,36970.0,0,0,0,0,5
2800,20995,2012.0,15,1670,0,6,2,126861.0,0,0,2,13,0
6755,18995,2016.0,26,1726,6,8,2,36737.0,0,0,1,12,10
3190,13295,2010.0,22,467,6,8,2,100585.0,0,0,3,13,12
6795,24995,2014.0,20,1530,3,6,2,88400.0,0,0,0,0,0
2888,18990,2014.0,2,123,6,3,2,53352.0,0,0,3,9,10
3788,28897,2018.0,3,1393,6,5,2,25176.0,0,2,1,9,10
9016,5200,2000.0,5,1860,1,6,2,198000.0,0,0,0,10,9
1859,950,2004.0,3,1690,1,5,2,214000.0,0,0,2,0,9
8992,39999,2016.0,5,1860,6,6,2,34872.0,0,0,0,10,8
1786,16990,2010.0,11,1043,3,6,2,88741.94803113553,0,0,0,10,10
8077,16991,2016.0,18,1567,6,3,2,15869.0,0,0,1,9,10
9068,31988,2014.0,29,5,6,6,2,53865.0,0,0,0,10,0
1551,34000,2016.0,12,1824,0,6,2,95000.0,0,0,0,10,10
211,22000,2011.0,30,2321,6,6,2,79000.0,0,0,0,13,0
9754,33995,2015.0,5,2065,6,6,4,109878.0,0,0,0,0,0
9997,3495,2011.0,34,1799,2,3,2,193123.0,0,1,1,12,1
6637,34995,2012.0,11,1023,6,8,2,76114.0,0,3,0,7,8
4476,5995,2000.0,34,181,6,5,2,229947.0,0,0,2,13,4
9246,21499,2015.0,32,1575,6,5,2,69667.0,0,0,3,0,0
6456,258,2013.0,29,5,6,5,2,178420.0,0,0,0,10,12
4048,7000,1986.0,17,1710,6,5,2,88741.94803113553,0,1,0,6,12
7180,16995,2017.0,5,2223,0,3,2,55555.0,0,0,1,9,5
8289,10999,2016.0,11,1108,6,8,2,24606.0,0,1,3,9,9
8172,26995,2012.0,29,2321,6,8,2,108788.0,0,0,0,8,0
9310,5500,1992.0,11,976,0,6,2,166600.0,0,1,0,13,10
4716,275,2011.0,26,404,6,8,2,76443.0,0,0,3,13,12
4808,18445,2015.0,17,1255,6,5,2,109548.0,0,0,0,0,10
8815,27999,2017.0,3,849,6,3,2,68643.0,0,0,0,0,8
9876,13990,2011.0,22,786,2,5,2,91315.0,0,0,2,9,10
6471,4500,1998.0,27,1272,2,5,2,139000.0,0,0,1,3,4
5218,39950,2012.0,11,1023,0,0,2,8849.0,0,0,2,1,12
1215,6280,2008.0,11,902,6,8,2,88741.94803113553,0,0,3,13,12
428,12990,2011.0,20,1474,0,5,2,97000.0,0,0,2,0,12
3511,9900,2012.0,26,1452,6,8,2,119529.0,0,1,1,9,8
883,28990,2011.0,11,2016,2,6,0,67695.0,0,0,2,13,10
5826,9495,2007.0,13,1550,6,8,2,133388.0,0,0,3,5,1
2034,19990,2011.0,15,1667,3,6,2,88741.94803113553,0,0,2,0,10
1626,3400,2010.0,11,1134,6,3,2,151269.0,0,0,1,9,10
1912,9850,2010.0,0,1459,6,5,2,214958.0,0,2,0,0,10
6534,16500,2014.0,29,7,0,6,2,121.0,1,0,0,10,10
82,8500,2012.0,5,856,6,3,2,139333.0,0,0,1,0,5
9763,36995,2016.0,11,979,6,6,4,34007.0,0,0,2,8,5
6623,18000,2007.0,29,157,0,8,0,200000.0,4,0,2,10,8
8824,19995,2017.0,5,2149,2,8,2,50808.0,0,0,1,0,12
590,7995,2008.0,13,381,0,5,2,88741.94803113553,0,0,1,3,8
2876,12500,2011.0,5,1860,6,8,2,152000.0,0,0,3,13,12
9504,14995,2018.0,14,838,2,8,2,44118.0,0,0,3,9,10
6341,22000,2006.0,29,105,0,8,0,190000.0,4,0,3,10,12
8127,23194,2019.0,8,1367,6,5,2,35731.0,0,0,1,0,12
8455,22999,2016.0,32,696,6,3,2,51213.0,0,0,3,0,1
7568,28605,2018.0,22,1222,6,3,2,20595.0,0,0,0,0,9
936,4400,2009.0,11,1130,6,5,2,190308.0,0,0,2,9,9
2994,13500,2009.0,4,869,0,6,2,152000.0,0,0,0,0,0
6485,29995,2020.0,21,741,0,3,2,18992.0,0,0,0,0,0
5810,19900,2017.0,32,1148,0,3,2,42260.0,4,0,0,0,0
9489,1895,2002.0,3,576,2,5,2,133415.0,0,0,1,9,10
5205,31990,2016.0,34,186,2,5,2,21066.0,0,0,3,7,0
5297,400,2013.0,18,1721,6,8,2,90000.0,0,0,3,13,12
8537,39999,2016.0,5,1860,6,6,2,34872.0,0,0,0,10,8
4373,4250,2004.0,37,289,6,8,0,88741.94803113553,0,0,3,13,12
3274,8495,2013.0,26,1735,0,3,2,109609.0,0,0,1,0,5
9577,5995,2010.0,14,830,6,8,2,140946.0,0,0,3,9,10
5089,11765,2009.0,28,562,0,8,2,80831.0,0,0,0,0,0
1833,28900,2012.0,11,1087,6,0,2,88741.94803113553,0,0,2,13,12
5795,500,1998.0,8,1246,1,5,2,168090.0,0,0,1,5,1
136,39990,2016.0,25,1194,2,3,0,33474.0,0,0,2,10,10
4165,23995,2006.0,5,678,6,8,2,26995.0,0,0,3,13,8
8605,19499,2016.0,15,1654,6,5,3,89401.0,0,0,2,9,9
6294,26190,2019.0,34,1692,6,8,2,17389.0,0,0,0,12,9
9720,6995,2014.0,5,1978,2,8,2,139106.0,0,0,3,4,9
8726,17999,2018.0,11,2139,6,3,2,20300.0,0,0,1,11,10
1636,10900,2012.0,5,1998,6,6,2,230262.0,0,0,2,13,9
9748,15995,2014.0,15,1655,6,5,2,76769.0,0,0,2,9,5
8660,41395,2019.0,11,949,2,8,2,28930.0,0,0,0,8,9
2850,4500,2011.0,8,1539,6,8,2,105000.0,0,0,3,0,12
7162,24995,2013.0,11,976,6,8,4,101462.0,0,0,0,8,8
4847,0,2015.0,5,1914,3,6,2,82849.0,0,0,0,10,10
962,9950,2006.0,22,627,2,6,2,169774.0,0,0,2,3,3
1916,43990,2019.0,34,2039,2,5,2,6653.0,0,2,0,8,10
7581,19988,2017.0,13,612,6,8,2,27909.0,0,0,1,9,8
8836,42999,2019.0,5,1998,6,6,2,37230.0,0,0,0,0,10
5618,9995,2011.0,26,1600,6,8,2,128918.0,0,0,1,0,8
4600,10995,2014.0,35,1589,2,3,2,83392.0,0,0,1,9,10
9795,66995,2020.0,29,99,6,5,0,31839.0,0,0,0,8,10
6773,12995,2013.0,18,1959,0,3,2,74539.0,0,0,0,0,9
3144,10990,2012.0,22,1228,6,5,2,129091.0,0,0,2,0,0
7394,14995,2016.0,8,1374,3,3,2,51392.0,0,0,3,0,5
4950,0,2014.0,5,1436,0,8,2,42000.0,0,0,3,13,9
5266,35990,2013.0,2,1433,2,6,2,50956.0,0,2,2,3,0
5760,24995,2006.0,11,815,3,6,2,74490.0,0,0,0,11,8
5326,16990,2010.0,12,1832,2,6,4,98610.0,0,2,3,8,1
3777,9977,2012.0,13,1550,6,5,2,149759.0,0,0,1,11,9
2941,4500,2011.0,37,311,6,3,2,178.0,0,0,3,13,12
1426,25990,2015.0,17,2241,2,5,2,47748.0,0,2,0,0,10
6305,5950,2004.0,5,422,2,5,2,178063.0,0,0,0,13,10
8303,0,2012.0,34,2177,6,6,2,98461.0,0,0,0,10,12
2960,21750,2002.0,11,2088,3,6,2,15962.0,0,0,1,2,11
8038,20995,2019.0,8,1246,6,8,4,31183.0,0,0,1,5,0
5996,14995,2018.0,18,1153,6,8,2,9544.0,0,0,1,9,9
3404,6500,2015.0,8,755,6,3,2,145203.0,0,0,1,9,1
3384,33989,2006.0,37,2227,6,5,2,14693.0,0,0,1,0,10
4433,13850,2013.0,11,989,2,6,2,221685.0,0,0,2,10,10
7164,35995,2017.0,34,2053,0,5,2,53873.0,0,0,0,8,2
1328,28990,2017.0,5,1868,2,5,4,17753.0,0,0,0,8,8
6500,11995,2010.0,11,912,6,6,2,91440.0,0,0,0,0,12
3425,30900,2016.0,5,1893,6,8,2,128000.0,0,0,3,13,12
3686,1100,2010.0,14,830,6,3,2,120180.0,0,0,3,9,12
3207,9977,2004.0,5,1998,6,6,5,161671.0,0,0,0,0,0
55,25590,2011.0,5,1863,2,6,2,62404.0,0,2,0,8,9
4714,0,2012.0,8,583,0,6,2,75000.0,0,0,3,13,0
214,12500,2016.0,26,1665,0,5,2,74400.0,0,0,1,5,9
9665,20500,2017.0,32,1577,3,3,2,42000.0,0,0,0,12,9
2841,34990,2015.0,5,1896,2,6,2,85747.0,0,0,0,8,1
3694,15989,2012.0,22,1428,6,5,2,94143.0,0,0,3,0,1
9903,28734,2020.0,5,856,2,8,2,10.0,0,0,3,0,1
2481,2500,1992.0,37,1561,1,5,2,100000.0,0,0,3,13,10
1925,14350,2019.0,26,2209,6,8,2,7487.0,0,0,1,13,8
4216,16925,2015.0,11,949,6,6,2,185353.0,0,0,2,13,10
5061,4399,2010.0,26,402,6,8,2,165000.0,0,0,3,13,12
1873,9850,2004.0,11,982,2,6,0,88741.94803113553,0,0,0,13,12
6681,8495,2006.0,22,1428,6,8,2,122086.0,0,0,3,0,12
6348,7000,1966.0,11,2087,2,6,2,77000.0,0,0,2,3,10
5469,9950,2013.0,13,1624,2,5,2,183836.0,0,0,1,0,0
7366,9000,2008.0,29,5,2,6,2,164000.0,0,0,0,10,9
6068,4400,2004.0,34,181,1,5,2,259881.0,4,0,0,13,12
7497,24995,2013.0,12,1833,0,6,2,87033.0,0,0,0,10,2
2491,900,2004.0,13,687,0,3,2,53698.0,0,0,1,0,2
4112,21990,2012.0,34,2029,2,8,2,51707.0,0,2,0,8,10
3412,16448,2017.0,17,590,6,3,2,59631.0,0,0,0,0,1
1432,14500,2012.0,2,2271,6,5,0,151651.0,0,2,0,0,0
2421,4000,2007.0,23,1270,2,6,2,88741.94803113553,0,0,3,13,12
5665,2000,2002.0,34,56,0,8,2,166000.0,0,1,1,13,12
1333,8900,2004.0,17,2254,2,5,2,169650.0,0,1,0,6,1
3985,5850,1979.0,20,2117,2,6,2,100000.0,0,0,2,9,11
9459,34995,2017.0,29,90,6,5,0,124341.0,0,0,0,8,9
2767,12000,2018.0,26,2209,0,3,2,31548.0,0,0,3,4,9
5919,15500,2010.0,11,949,0,6,2,116151.0,0,0,0,8,10
7360,18495,2012.0,5,2057,6,8,4,147904.0,0,0,0,0,12
5468,8950,2005.0,17,1260,0,6,2,66580.0,0,0,2,0,9
880,29490,2017.0,37,301,2,6,2,100282.0,0,0,2,10,10
8818,0,2011.0,11,1011,6,6,0,187759.0,0,0,0,10,12
6066,29900,2011.0,11,1066,6,8,0,88741.94803113553,0,0,3,13,12
6045,16499,2007.0,5,1860,0,6,2,71504.0,0,0,0,8,1
9629,34995,2018.0,12,1833,2,6,2,67786.0,0,0,3,8,9
6518,10995,2010.0,11,912,6,8,2,116470.0,0,0,0,0,8
6663,16000,2011.0,5,87,0,6,2,104448.0,0,0,0,10,10
3040,32995,2015.0,11,1080,6,8,2,74614.0,0,0,0,13,9
3728,42999,2017.0,12,1824,0,6,2,43406.0,0,0,0,8,12
4857,22500,2017.0,8,581,2,5,2,74179.0,0,0,2,9,5
8832,0,2012.0,5,2149,6,5,2,118218.0,0,0,3,0,3
7441,19988,2017.0,11,1187,6,8,2,34351.0,0,0,0,9,8
4931,21000,2015.0,15,1656,0,5,2,79800.0,0,0,2,9,0
840,1200,2002.0,21,1468,1,5,2,233995.0,0,0,1,9,9
3920,39590,2019.0,12,1827,2,8,2,18247.0,0,0,0,8,5
5053,0,2014.0,21,121,0,3,2,94624.0,0,0,1,9,5
6693,29900,2011.0,11,1066,6,8,0,88741.94803113553,0,0,3,13,12
3223,21700,2014.0,12,1833,2,6,2,147774.0,0,0,0,10,1
5346,10950,2012.0,13,1549,2,5,2,188010.0,0,0,1,5,12
5316,7999,2016.0,8,755,6,3,2,81185.0,0,1,1,9,0
7437,18988,2016.0,11,1507,6,8,2,69338.0,0,0,2,3,0
8435,16999,2019.0,26,1808,6,3,2,5236.0,0,0,1,9,0
9056,36888,2016.0,29,5,6,6,2,61797.0,0,0,0,10,10
8154,8162,2012.0,5,704,6,8,2,70875.0,0,0,3,9,12
9261,38691,2017.0,5,1860,6,6,2,45442.0,0,0,0,10,9
8439,42999,2020.0,12,368,6,5,2,7301.0,0,0,0,0,8
2170,10800,2016.0,17,1612,0,3,2,73759.0,0,0,0,0,1
8616,35999,2012.0,11,1082,6,6,0,175424.0,0,0,0,8,9
5101,14865,2020.0,5,1436,0,8,2,18342.0,0,0,1,9,12
3958,29977,2005.0,5,678,6,6,2,5035.0,0,0,2,2,8
7267,7732,2014.0,11,1108,6,3,2,60114.0,0,0,1,4,5
4403,0,2017.0,13,1618,6,5,2,34427.0,0,0,0,0,9
3420,1600,2004.0,11,2067,0,5,2,199342.0,0,0,3,9,9
3279,18995,2020.0,26,402,6,3,2,17384.0,0,0,1,9,1
2512,41950,2018.0,11,949,2,6,2,26776.0,0,0,0,10,10
4745,7950,2003.0,5,1860,6,6,2,225864.0,0,0,0,13,12
7652,8750,2014.0,21,122,0,3,2,63256.0,4,0,1,9,5
9198,20768,2016.0,11,2148,6,5,2,45259.0,0,0,2,11,10
3946,23590,2014.0,8,579,2,6,2,23020.0,0,2,2,3,8
3708,14998,2015.0,13,381,6,5,2,102987.0,0,0,1,9,0
4720,18995,2013.0,34,2026,2,5,2,166509.0,0,0,2,10,4
3984,38999,2013.0,11,2012,0,6,0,98910.0,0,0,0,8,12
9089,31888,2017.0,8,772,6,6,2,54613.0,0,0,0,0,10
6099,27988,2020.0,12,2077,6,3,2,17007.0,0,0,0,0,1
9257,16999,2013.0,1,1648,6,3,2,109671.0,0,0,3,0,1
8612,0,2009.0,11,1047,6,6,2,96513.0,0,0,0,8,1
4107,40995,2018.0,11,987,6,8,5,89375.0,6,0,0,8,10
8105,11995,2017.0,18,1721,3,3,2,20193.0,0,1,1,9,9
5634,6950,2008.0,26,2291,0,5,2,171126.0,0,0,0,0,0
7672,20995,2017.0,6,1582,6,5,2,40530.0,0,0,1,7,12
3247,700,2001.0,13,600,6,8,2,88741.94803113553,0,0,3,13,12
9266,10999,2013.0,35,1364,6,3,0,91889.0,0,0,1,12,0
2680,31990,2017.0,11,1050,2,5,2,17916.0,0,0,3,8,8
5007,17687,2013.0,17,2231,6,5,2,107808.0,0,0,0,0,8
4625,17900,2015.0,29,5,2,6,2,136327.0,0,0,2,10,9
7174,19995,2016.0,35,1354,0,3,2,33930.0,0,0,1,9,5
5689,9500,1999.0,11,1068,0,6,0,201633.0,4,0,0,10,10
7965,41999,2019.0,5,1860,0,6,2,21892.0,0,0,0,8,1
4234,8280,2012.0,37,1455,0,3,2,69330.0,0,0,1,9,5
6243,16000,2017.0,17,1710,6,3,2,32546.0,0,2,1,0,12
4533,16590,2017.0,11,2144,3,3,2,80634.0,0,0,1,11,10
8837,34999,2020.0,17,1255,6,5,2,21934.0,0,0,0,0,0
8240,26090,2019.0,34,1692,6,8,2,19561.0,0,0,0,12,1
8516,12999,2011.0,2,123,6,5,2,82366.0,0,0,3,9,9
3024,11998,2013.0,34,538,6,5,2,131305.0,0,0,1,9,8
6382,0,2018.0,11,990,6,6,0,102888.0,0,0,0,10,12
614,14937,2012.0,5,157,6,8,0,88741.94803113553,0,0,3,13,12
193,17900,2015.0,1,358,0,8,0,28000.0,0,0,3,13,9
6814,14999,2019.0,26,1808,6,8,2,12010.0,0,1,1,9,12
4583,0,2012.0,8,583,0,6,2,75000.0,0,0,3,13,0
8426,27995,2012.0,5,1858,6,8,0,78015.0,0,0,0,8,10
2105,45895,2016.0,37,350,6,3,2,18628.0,0,0,0,0,5
6505,11950,2008.0,12,2310,0,6,2,88741.94803113553,0,0,0,0,1
3392,7500,2008.0,11,899,2,6,2,161000.0,0,0,1,13,2
2844,20990,2012.0,34,2188,2,6,2,94943.0,0,2,3,8,10
6495,34995,2017.0,4,722,0,5,2,46994.0,0,0,0,9,1
7951,16999,2014.0,18,1567,0,3,2,55073.0,0,0,1,9,12
1066,5950,2007.0,6,129,6,8,2,88741.94803113553,4,0,3,13,12
547,7980,2008.0,13,840,2,3,2,180773.0,0,0,0,0,1
2536,14250,2012.0,11,790,2,6,2,117000.0,0,0,2,11,10
6901,17499,2013.0,5,430,6,6,4,97135.0,4,0,0,0,0
9296,6888,2012.0,11,912,6,5,2,150408.0,0,0,1,0,10
